	sample_NEB_Lib_41_fastq	sample_NEB_Lib_42_fastq	sample_NEB_Lib_43_fastq	sample_NEB_Lib_44_fastq	sample_NEB_Lib_45_fastq	sample_NEB_Lib_46_fastq	sample_NEB_Lib_47_fastq	sample_NEB_Lib_48_fastq	sample_NEB_Lib_49_fastq	sample_NEB_Lib_50_fastq	sample_NEB_Lib_51_fastq	sample_NEB_Lib_52_fastq	sample_NEB_Lib_53_fastq	sample_NEB_Lib_54_fastq	sample_NEB_Lib_55_fastq	sample_NEB_Lib_56_fastq	sample_NEB_Lib_57_fastq	sample_NEB_Lib_58_fastq	sample_NEB_Lib_59_fastq	sample_NEB_Lib_60_fastq	sample_NEB_Lib_61_fastq	sample_NEB_Lib_62_fastq	sample_NEB_Lib_63_fastq	sample_NEB_Lib_64_fastq	sample_NEB_Lib_65_fastq	sample_NEB_Lib_66_fastq	sample_NEB_Lib_67_fastq	sample_NEB_Lib_68_fastq	sample_NEB_Lib_69_fastq	sample_NEB_Lib_70_fastq	sample_NEB_Lib_71_fastq	sample_NEB_Lib_72_fastq	sample_NEB_Lib_73_fastq	sample_NEB_Lib_74_fastq	sample_NEB_Lib_75_fastq	sample_NEB_Lib_76_fastq	sample_NEB_Lib_77_fastq	sample_NEB_Lib_78_fastq	sample_NEB_Lib_79_fastq	sample_NEB_Lib_80_fastq	sample_NEB_Lib_81_fastq	sample_NEB_Lib_82_fastq	sample_NEB_Lib_83_fastq	sample_NEB_Lib_84_fastq	sample_NEB_Lib_85_fastq	sample_NEB_Lib_86_fastq	sample_NEB_Lib_87_fastq	sample_NEB_Lib_88_fastq
hsa-miR-6793-5p	0	1.18274540045098	0	0	0.306618388579324	0.554306364573393	2.95886176138674	0.236920058197043	0.264261674023712	0.567498723837245	0.327172029670577	0	1.28083120822089	0	0.630085379719379	1.31535794397277	0	0.315721942422421	0	1.20678502814223	0.182960018661922	0.290456865412745	0.479740786458261	0.428765169175729	0.29990133246162	0	0	0	0	0	0.799828516766005	0	0	0.446931568966681	0	0.441034755743926	0.65279030319172	0.169099901516217	0.686231115777483	0.190056148287889	0.373366428533559	0.240350411672185	0	0.367028507838261	0.374369538299408	0	0.20360469903357	0
hsa-miR-5588-5p	0	1.18274540045098	0.503044298332433	0.438102377077783	0	1.38576591143348	0	0	0.528523348047423	0.283749361918622	0	0	0	0	0.630085379719379	0	0.346719358763349	0.315721942422421	0	0	0.365920037323844	0	0.479740786458261	0.857530338351458	0.29990133246162	1.19170691160216	0	0.419794661639206	0	0	0.266609505588668	0	0	0	0.778291277067025	0.882069511487853	1.30558060638344	1.0145994090973	0	0.380112296575777	0	0	0.265114931299442	0.550542761757391	0.187184769149704	0	0.20360469903357	0
hsa-miR-524-3p	0	1.03490222539461	0.251522149166217	0.219051188538891	0	0	1.18354470455469	0	0.264261674023712	0.283749361918622	4.58040841538808	2.25295080231333	1.28083120822089	0.861655964899583	0	0	0.346719358763349	0.315721942422421	0	0	0.365920037323844	0	1.91896314583304	0.428765169175729	0.89970399738486	0	0	0.839589323278412	0	0.989837340029913	0.533219011177337	0	0	0.446931568966681	3.1131651082681	0	0.65279030319172	0.338199803032435	0.686231115777483	0.190056148287889	0.746732857067117	0.48070082334437	1.32557465649721	0	0.374369538299408	1.83139868954267	0	0
hsa-miR-337-5p	0	0.887059050338236	1.00608859666487	0	0	1.10861272914679	0	0	0.264261674023712	0.283749361918622	0	0	0	0	0.315042689859689	0.876905295981845	0	0	0	0	0	0	0.479740786458261	0	0	0	0	0.209897330819603	0	0	0.266609505588668	0	0	0	0.389145638533512	0.441034755743926	0	0.507299704548652	0	0.380112296575777	0.373366428533559	0	0.265114931299442	0.550542761757391	0.187184769149704	0.457849672385667	0	0.780207082563854
hsa-miR-519a-3p	0	0.887059050338236	0.251522149166217	0	0.306618388579324	0.277153182286697	1.18354470455469	0	0	0	2.29020420769404	0	0	2.15413991224896	0.315042689859689	0.219226323995461	0	0.631443884844842	0	0	1.09776011197153	0	0	0	0	0	0.845157438040452	0.209897330819603	0	1.48475601004487	0	0.511394378139322	0.43570137028081	0	0	0	0	0	0	0	0	0.240350411672185	0.265114931299442	0.18351425391913	0.748739076598815	0	0	0
hsa-miR-136-5p	0	0.887059050338236	0.503044298332433	0	0	0	0.591772352277347	0	0	0	0.654344059341154	0	0	0	0	2.19226323995461	0.346719358763349	0	0	0	0	0.290456865412745	0.479740786458261	0.428765169175729	0	0	0	1.67917864655682	0	0	0	0	0.43570137028081	0.446931568966681	1.16743691560054	0.441034755743926	0.32639515159586	0.338199803032435	0	0.190056148287889	0	0	0	3.30325657054435	0.561554307449112	0.457849672385667	0.20360469903357	0
hsa-miR-4686	0	0.887059050338236	0	0	0	0	0	0	0	0	0	0.75098360077111	0	0	0.630085379719379	0	0	0.947165827267262	0	0	0.182960018661922	0	0	0	0.29990133246162	0.59585345580108	0.422578719020226	0.419794661639206	0	0	0	0	0	0.446931568966681	0	0	0.97918545478758	0	0	0	0	0	0.265114931299442	0.18351425391913	0	0	0	0
hsa-miR-668-3p	0	0.887059050338236	0.503044298332433	0.219051188538891	0.306618388579324	0.83145954686009	0	0	0.264261674023712	0	0	0	0	0	0.315042689859689	0.438452647990922	0.346719358763349	0	0.650822607234414	0	0.182960018661922	0.290456865412745	0	0.428765169175729	0	0	0.422578719020226	0	0.602301151780493	0	0	0	0	0	0	0.882069511487853	0.32639515159586	0	0	0	0.373366428533559	0.240350411672185	0.265114931299442	0.18351425391913	0	0	0	0
hsa-miR-6803-3p	0	0.887059050338236	0	1.09525594269446	0.613236777158647	0.83145954686009	0	0.236920058197043	0	0	0.981516089011731	0	0	0.861655964899583	0.630085379719379	0.438452647990922	0.346719358763349	0.631443884844842	0.650822607234414	0	0.731840074647688	0.290456865412745	0.959481572916522	1.71506067670292	0.59980266492324	0.59585345580108	0	0.209897330819603	0	0	0	0.511394378139322	0.871402740561619	0.446931568966681	0.389145638533512	0.441034755743926	2.93755636436274	1.52189911364596	0.343115557888741	1.710505334591	0.373366428533559	0	0.265114931299442	0.550542761757391	1.12310861489822	0	0.61081409710071	0.260069027521285
hsa-miR-605-3p	0	0.887059050338236	0.503044298332433	0.657153565616674	0	0	0	0.473840116394086	0	0.567498723837245	0	0	0	0	0	0	0.346719358763349	0.631443884844842	0	0	0.365920037323844	0.871370596238235	0	1.71506067670292	0	0	0.422578719020226	0	0	0	0.799828516766005	0	0.43570137028081	0	2.33487383120107	0.441034755743926	0.65279030319172	0.676399606064869	0.343115557888741	0.380112296575777	0.746732857067117	0.48070082334437	0.530229862598885	1.10108552351478	2.05903246064674	0	1.22162819420142	0
hsa-miR-370-5p	0	0.887059050338236	0.503044298332433	0	0	0	0	0.473840116394086	0.264261674023712	0.283749361918622	0	0	0	0	0	1.31535794397277	1.04015807629005	0	0	0	0.182960018661922	0	0.959481572916522	0.428765169175729	0	0	0	0	0	0	0.266609505588668	0	0	0	0	0	0	0.338199803032435	0	0	0	0.48070082334437	0	0.734057015676522	0.187184769149704	0	0.61081409710071	0.260069027521285
hsa-miR-520d-5p	0	0.887059050338236	0.251522149166217	0	0	0	0	0.236920058197043	0	0.0945831206395408	0	0.75098360077111	0	0.430827982449791	0.945128069579068	0.438452647990922	0	0.315721942422421	0	0	0.365920037323844	0.58091373082549	0.479740786458261	0.428765169175729	0.29990133246162	0.59585345580108	0.422578719020226	0.209897330819603	0.602301151780493	1.48475601004487	0.266609505588668	0	0.43570137028081	0.446931568966681	0	0.441034755743926	0.32639515159586	0	0	0	0.373366428533559	0.240350411672185	0.795344793898327	0.18351425391913	0	0	0.20360469903357	0
hsa-miR-508-3p	0	0.887059050338236	0	0	0.306618388579324	0	0	0.473840116394086	0.264261674023712	0.567498723837245	0	0	0	0	0	0	0.693438717526698	0	0	0	0.182960018661922	0	0	1.28629550752719	0	0	0	0.209897330819603	0	0.494918670014956	0	0.511394378139322	0	0	0	0	0.32639515159586	0.338199803032435	0	0	0	0	0	0.550542761757391	0	0	0	0
hsa-miR-6853-3p	0	0.887059050338236	0.75456644749865	0.219051188538891	0.613236777158647	0.554306364573393	0	0.947680232788172	0.264261674023712	0.851248085755867	0.654344059341154	0	0	0	0.315042689859689	0	0.346719358763349	0.315721942422421	0	0.603392514071113	0.365920037323844	0.58091373082549	0.479740786458261	0.428765169175729	0.89970399738486	0	0.845157438040452	0	0	0.989837340029913	0	1.02278875627864	1.30710411084243	0.446931568966681	0.389145638533512	0	0.65279030319172	0.507299704548652	0	0.380112296575777	0	0	0.265114931299442	0.18351425391913	0.374369538299408	0	0.40720939806714	1.04027611008514
hsa-miR-4773	0	0.887059050338236	0	0	0	0.277153182286697	0	0.710760174591129	0.264261674023712	0.283749361918622	0	0	0	0.430827982449791	0	0	0.693438717526698	0	0	1.20678502814223	0.548880055985766	0	3.35818550520783	2.57259101505437	0	0.59585345580108	0.422578719020226	0.629691992458809	0	0	0.533219011177337	0	0.43570137028081	0	0.389145638533512	0.441034755743926	1.6319757579793	0.169099901516217	1.02934667366622	0	0.373366428533559	0.48070082334437	1.59068958779665	0.917571269595652	0.374369538299408	0	0.40720939806714	0.260069027521285
hsa-miR-6783-3p	0	0.887059050338236	0.251522149166217	0.876204754155565	0.919855165737971	1.10861272914679	0	0.473840116394086	0	0.567498723837245	0.981516089011731	2.25295080231333	0	0.861655964899583	0.315042689859689	0	0.693438717526698	0.631443884844842	0	0	0.365920037323844	0.58091373082549	0.479740786458261	0.428765169175729	0.29990133246162	0	0	0.839589323278412	0	0	0	0.511394378139322	0.43570137028081	1.34079470690004	0	0.882069511487853	0	0	0	0.190056148287889	0	0.240350411672185	0.795344793898327	0	0.187184769149704	0	0.20360469903357	0.260069027521285
hsa-miR-550a-3p	0	0.887059050338236	1.25761074583108	4.38102377077783	9.19855165737971	4.98875728116054	3.55063411366408	4.73840116394086	1.32130837011856	4.53998979069796	53.0018688066335	0	2.56166241644177	21.1105711400398	7.24598186677286	11.399768847764	2.42703551134344	5.05155107875873	5.20658085787531	0.603392514071113	6.40360065316727	4.06639611577843	6.71637101041565	1.71506067670292	20.3932906073902	0.59585345580108	2.11289359510113	6.08702259376848	0.602301151780493	3.4644306901047	9.3313326956034	7.67091567208983	3.92131233252729	1.78772627586672	4.66974766240215	6.6155213361589	5.05912484973583	3.29744807956624	1.71557778944371	6.6519651900761	6.3472292850705	5.76840988013244	5.56741355728829	3.85379933230174	2.62058676809585	0.457849672385667	3.66488458260426	1.30034513760642
hsa-miR-4688	0	0.887059050338236	0	0.219051188538891	0	0.554306364573393	0	0.236920058197043	0.264261674023712	0.283749361918622	0	0	0	0	0	0	0	0.315721942422421	0	0	0.365920037323844	0	0	0.428765169175729	0.29990133246162	0.59585345580108	0	0.629691992458809	0	0	0.266609505588668	0	0	0	1.16743691560054	0	0	0	0.343115557888741	0.570168444863666	0.373366428533559	0	0	0	0.748739076598815	0	0.20360469903357	0.520138055042569
hsa-miR-374b-3p	0	0.887059050338236	1.25761074583108	0.438102377077783	0	0.83145954686009	0	0	0.264261674023712	0	0	0	0	0	0	0.438452647990922	1.04015807629005	0	0	0	0.182960018661922	0	0	0.428765169175729	0	0	1.6903148760809	0.419794661639206	0	0.494918670014956	0.266609505588668	0	0.43570137028081	0	0	0	0.65279030319172	0.845499507581087	0	0.570168444863666	0	0.48070082334437	0.265114931299442	1.10108552351478	0.748739076598815	0.915699344771334	0.40720939806714	0.260069027521285
hsa-miR-539-3p	0	0.887059050338236	1.00608859666487	0	0	0	0	0.236920058197043	0.264261674023712	0.283749361918622	0	0	0	0	0	0.438452647990922	0	0	0	0	0	0	0.959481572916522	0.857530338351458	0	0.59585345580108	0.845157438040452	0.209897330819603	0	0	0.266609505588668	0	0	0	0.389145638533512	0	0.32639515159586	0.845499507581087	0	0.570168444863666	0	0.96140164668874	0	1.65162828527217	0	0	0.20360469903357	0.260069027521285
hsa-miR-6727-5p	0	0.887059050338236	0.251522149166217	0.219051188538891	0	0.83145954686009	0	0	0	0	0	1.50196720154222	0	0	0	0	0	0.631443884844842	0	0	0	0	0	0.857530338351458	0	0	0	0	1.80690345534148	0	0	0	0	0	0	0	0	0.338199803032435	0	0.190056148287889	0	0	0	0	0	0	0.40720939806714	0
hsa-miR-6876-5p	0	0.887059050338236	0	0	0	0	0	0	0.264261674023712	0	0	0	0	0	0	0.876905295981845	0	0	0	0	0	0	0	0	0	0	0	0.209897330819603	0	0	0.266609505588668	0	0	0	0	0	0	0.169099901516217	0	0	0	0	0	0	0.374369538299408	0.457849672385667	0	0.260069027521285
hsa-miR-23c	0	0.59137270022549	0.251522149166217	0.219051188538891	0	0.83145954686009	0	0.473840116394086	0	0.567498723837245	0.327172029670577	0.75098360077111	0	0	0.630085379719379	0	0.346719358763349	0.631443884844842	0	0	0.365920037323844	0.871370596238235	0	0.428765169175729	0	0	1.26773615706068	1.25938398491762	0.602301151780493	0.494918670014956	0.799828516766005	0.511394378139322	0.43570137028081	0	0.389145638533512	0.882069511487853	0	0.338199803032435	0.343115557888741	0.190056148287889	0.746732857067117	1.20175205836093	0	0.367028507838261	0.374369538299408	0	0.40720939806714	0.260069027521285
hsa-miR-548ah-5p	0	0.59137270022549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81017754221334	0	0	0	0	0	0	0.422578719020226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.748739076598815	0	0	0
hsa-miR-675-5p	0	0.59137270022549	0.251522149166217	0	0.306618388579324	0.83145954686009	0	0	0	0	0	0	0	0	0	0	0.346719358763349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240350411672185	0	0	0	0	0.20360469903357	0
hsa-miR-301b-3p	0	0.59137270022549	0.503044298332433	0.438102377077783	0	0.277153182286697	0	0.236920058197043	0.264261674023712	0	0	0	0	0	0.315042689859689	0.438452647990922	0	0	0	0	0.548880055985766	0	0	0.428765169175729	0.29990133246162	0	0	0	0	0	0.266609505588668	0	0	0	1.16743691560054	0	0.65279030319172	0.338199803032435	0.686231115777483	0.380112296575777	0.746732857067117	0	0.265114931299442	1.10108552351478	2.05903246064674	0.915699344771334	0.61081409710071	1.56041416512771
hsa-miR-656-3p	0	0.59137270022549	1.00608859666487	0	0	0.277153182286697	0	0.236920058197043	0.792785022071135	0.567498723837245	0	0	0	0	0.315042689859689	0	0.346719358763349	0.315721942422421	0	0	0.182960018661922	0.290456865412745	0	2.14382584587864	0	0	0	0.629691992458809	0	0.494918670014956	0.266609505588668	0	0	0	1.16743691560054	0.441034755743926	2.28476606117102	2.19829871971083	0	0.570168444863666	0	1.44210247003311	0	1.8351425391913	0.187184769149704	0	0.61081409710071	0.260069027521285
hsa-miR-6509-5p	0	0.59137270022549	0.251522149166217	0.438102377077783	0.613236777158647	0.83145954686009	0	0.710760174591129	0.528523348047423	0.283749361918622	1.63586014835289	0	0	0	0.315042689859689	0	0.346719358763349	0.631443884844842	0	0.603392514071113	0.182960018661922	0	0.479740786458261	3.0013561842301	0.89970399738486	0	1.26773615706068	0	2.40920460712197	0	0	0	0.43570137028081	0.893863137933362	0	0.882069511487853	0.97918545478758	0	1.02934667366622	0	0.373366428533559	0.721051235016555	0.265114931299442	0.18351425391913	0.561554307449112	0	0.40720939806714	0.260069027521285
hsa-miR-450a-1-3p	0	0.59137270022549	0	0	0	0	0	0	0	0	0.327172029670577	0	0	0.861655964899583	0.315042689859689	0	0	0	0	0	0	0.290456865412745	0	0.428765169175729	0	0	0	0	0	0	0.266609505588668	0.511394378139322	0	0	0	0	0	0	0	0	0	0	0	0.367028507838261	0	0	0	0
hsa-miR-1266-5p	0	0.59137270022549	0	0	0	0	0	0	0	0	0	0	0	0	0.315042689859689	0	0	0	0	0	0	0	0	0	0	0	0	0.419794661639206	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240350411672185	0	0	0.187184769149704	0	0	0
hsa-miR-582-5p	0	0.59137270022549	1.00608859666487	0	0.306618388579324	1.66291909372018	0	1.42152034918226	1.05704669609485	0	0	0	1.28083120822089	0.430827982449791	0	0	1.3868774350534	0	0.650822607234414	0	1.09776011197153	0.58091373082549	2.3987039322913	1.71506067670292	0	0	1.26773615706068	1.25938398491762	1.80690345534148	0	0.533219011177337	2.04557751255729	1.30710411084243	0	0.778291277067025	0	1.95837090957516	0.338199803032435	0.343115557888741	0	1.86683214266779	1.20175205836093	2.65114931299442	6.23948463325043	0.374369538299408	0	2.0360469903357	0.520138055042569
hsa-miR-1193	0	0.59137270022549	0.503044298332433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182960018661922	0.290456865412745	0	0.857530338351458	0	0	0	0	0	0	0.266609505588668	0	0	0	0	0	0	0	0	0	0	0	0	0.18351425391913	0	0.457849672385667	0.40720939806714	0
hsa-miR-2355-5p	0	0.59137270022549	0.251522149166217	0.438102377077783	0	0.554306364573393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479740786458261	0	0	0	0.422578719020226	0.209897330819603	0	0	0.266609505588668	0	0	0	0.389145638533512	0.441034755743926	0.65279030319172	0.338199803032435	0	0	0	0	0.530229862598885	1.10108552351478	0.374369538299408	0	0.81441879613428	0.520138055042569
hsa-miR-4667-5p	0	0.59137270022549	0	0	0	0	0	0.236920058197043	0	0.283749361918622	0	0	0	0.430827982449791	0	0	0	0	0	0	0.365920037323844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169099901516217	0.686231115777483	0	0	0.240350411672185	0.265114931299442	0.367028507838261	0	0	1.01802349516785	0
hsa-miR-891a-5p	0	0.59137270022549	0	0	0	0	0	0	0	0.283749361918622	0	0.75098360077111	0	0	0.315042689859689	0	0	0	0	0	0	0	0.479740786458261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265114931299442	0	0	0	0	0.260069027521285
hsa-miR-6813-3p	0	0.59137270022549	0.503044298332433	0.438102377077783	0.306618388579324	0.83145954686009	0	0.236920058197043	0.264261674023712	0.283749361918622	0	0	0	0	0.315042689859689	0.438452647990922	0.693438717526698	0	0	0	0.548880055985766	0.290456865412745	0	0.857530338351458	0	0	0	0.209897330819603	0.602301151780493	0.494918670014956	0	0.511394378139322	1.30710411084243	0.446931568966681	0.389145638533512	0.882069511487853	0.32639515159586	0.169099901516217	0	0.190056148287889	0	0.240350411672185	0.530229862598885	0.367028507838261	0.561554307449112	0	0.20360469903357	0.520138055042569
hsa-miR-323a-5p	0	0.59137270022549	1.76065504416352	0.438102377077783	0	0	0.591772352277347	0	2.11409339218969	0.567498723837245	0	0	0	0	0	1.31535794397277	1.3868774350534	0	0	2.41357005628445	0.182960018661922	0.58091373082549	0	0	0	0	0.422578719020226	0.419794661639206	1.20460230356099	0.989837340029913	0.266609505588668	0.511394378139322	0.43570137028081	0	0	0.441034755743926	0.32639515159586	1.0145994090973	0	0	0	0.48070082334437	0	0.550542761757391	0.374369538299408	0.457849672385667	0.20360469903357	0.520138055042569
hsa-miR-584-3p	0	0.59137270022549	0	0.219051188538891	0.306618388579324	0	0	0.710760174591129	0	0.851248085755867	3.59889232637635	0	0	0.430827982449791	0.630085379719379	0.876905295981845	0.693438717526698	0.631443884844842	0	0	0.731840074647688	0	0	0.428765169175729	5.9980266492324	0	0.845157438040452	1.46928131573722	0	0	1.59965703353201	0	0.43570137028081	0	0.778291277067025	0	1.30558060638344	0.338199803032435	0	0.950280741439443	0.373366428533559	1.20175205836093	0.795344793898327	1.10108552351478	0.561554307449112	0	0.40720939806714	0
hsa-miR-3131	0	0.59137270022549	0	0.438102377077783	0	0	0	0	0	0	0.654344059341154	0	0	0.430827982449791	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209897330819603	0	0	0	0.511394378139322	0.43570137028081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260069027521285
hsa-miR-1224-5p	0	0.59137270022549	0.503044298332433	1.31430713123335	3.37280227437256	1.66291909372018	10.0601299887149	0.947680232788172	0.264261674023712	0.567498723837245	11.7781930681408	3.75491800385555	8.96581845754621	12.4940114910439	2.8353842087372	12.7151267917367	1.04015807629005	4.42010719391389	3.25411303617207	1.20678502814223	0.548880055985766	5.8091373082549	0.959481572916522	0.857530338351458	5.9980266492324	1.19170691160216	3.38062975216181	3.35835729311365	3.61380691068296	0.494918670014956	3.19931406706402	2.04557751255729	1.30710411084243	0.446931568966681	0.389145638533512	1.76413902297571	1.6319757579793	1.69099901516217	0.686231115777483	1.90056148287889	2.24019857120135	4.56665782177152	2.38603438169498	2.3856853009487	2.43340199894615	0.915699344771334	2.44325638840284	0
hsa-miR-32-3p	0	0.59137270022549	1.5091328949973	0	0	1.10861272914679	0	0.473840116394086	0.264261674023712	0.283749361918622	0	0	0	0.430827982449791	0.630085379719379	0	0	0.315721942422421	0	0	0.365920037323844	0.871370596238235	0	0.857530338351458	0.59980266492324	0	0.845157438040452	0.209897330819603	0	0	0.533219011177337	0	0.43570137028081	1.34079470690004	0.389145638533512	0.441034755743926	0	0.338199803032435	0	0.190056148287889	1.86683214266779	2.16315370504967	1.06045972519777	0.917571269595652	0.374369538299408	1.373549017157	1.01802349516785	0.260069027521285
hsa-miR-4701-5p	0	0.59137270022549	0	0.219051188538891	0	0.83145954686009	0	0.236920058197043	0.528523348047423	0.851248085755867	0	0	0	0	0	0.876905295981845	0	0	0	0	0	0	0.479740786458261	0	0.29990133246162	0	0.845157438040452	0	0	0	0.266609505588668	0	0.43570137028081	0.446931568966681	1.55658255413405	0.882069511487853	0	0.169099901516217	0.686231115777483	0	0	0	0.530229862598885	0.367028507838261	1.31029338404793	0	0	1.04027611008514
hsa-miR-550b-2-5p	0	0.59137270022549	0	0	0.153309194289662	0	0	0	0.132130837011856	0.283749361918622	0	0	0	0	0	0	0	0	0	0	0.274440027992883	0	0	0	0	0	0	0	0	0	0.266609505588668	0	0	0	0	0.441034755743926	0	0.338199803032435	0.686231115777483	0.190056148287889	0.124455476177853	0	0	0	0.187184769149704	0	0	0
hsa-miR-4668-5p	0	0.59137270022549	0.75456644749865	0	0.306618388579324	1.38576591143348	2.95886176138674	0.236920058197043	0.528523348047423	0.283749361918622	2.61737623736462	1.50196720154222	0	0	0	1.75381059196369	0.693438717526698	0.631443884844842	0	0	0.365920037323844	0	2.87844471874957	0.428765169175729	0.59980266492324	0	0	1.46928131573722	0.602301151780493	0	0	3.06836626883593	0.43570137028081	0.446931568966681	0	0	0.32639515159586	0.169099901516217	0	0.190056148287889	0.373366428533559	0.48070082334437	1.8558045190961	1.65162828527217	0.187184769149704	0	0.20360469903357	0.260069027521285
hsa-miR-548f-3p	0	0.59137270022549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428765169175729	0	0	0	0	0	0.494918670014956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3607-3p	0	0.59137270022549	0	0	0.613236777158647	0.277153182286697	0	0	0	0	21.9205259879287	0	0	0.861655964899583	3.46546958845658	1.31535794397277	4.16063230516019	1.5786097121121	9.76233910851621	9.65428022513781	7.31840074647688	3.77593925036569	0.959481572916522	0.857530338351458	1.19960532984648	0.59585345580108	0.422578719020226	0.419794661639206	0.602301151780493	0	4.79897110059603	0	2.61420822168486	3.57545255173345	1.16743691560054	0	0.32639515159586	3.72019783335678	2.74492446310993	0.950280741439443	2.61356499973491	1.92280329337748	2.38603438169498	0	0.374369538299408	0	0.81441879613428	0.780207082563854
hsa-miR-525-3p	0	0.59137270022549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29990133246162	0	0	0	0	0.494918670014956	0.266609505588668	0	0	0	0	0	0.32639515159586	0	0	0	0.373366428533559	0	0	0	0	0	0	0
